Date,Price
2020-08-22,1400.0
2020-08-23,1250.0
2020-08-24,1400.0
2020-08-25,1250.0
2020-08-26,1400.0
2020-08-27,1500.0
2020-08-28,1500.0
2020-08-29,1500.0
2020-08-30,1600.0
2020-08-31,1250.0
2020-09-01,1328.5714285714287
2020-09-02,1407.142857142857
2020-09-03,1485.7142857142858
2020-09-04,1564.2857142857142
2020-09-05,1642.857142857143
2020-09-06,1721.4285714285716
2020-09-07,1800.0
2020-09-08,1900.0
2020-09-09,1400.0
2020-09-10,1700.0
2020-09-11,1700.0
2020-09-12,1600.0
2020-09-13,1900.0
2020-09-14,1700.0
2020-09-15,1900.0
2020-09-16,1900.0
2020-09-17,2000.0
2020-09-18,2000.0
2020-09-19,2100.0
2020-09-20,2000.0
2020-09-21,2100.0
2020-09-22,2200.0
2020-09-23,2300.0
2020-09-24,2200.0
2020-09-25,2100.0
2020-09-26,2100.0
2020-09-27,2100.0
2020-09-28,2200.0
2020-09-29,2000.0
2020-09-30,2000.0
2020-10-01,1987.5
2020-10-02,1975.0
2020-10-03,1962.5
2020-10-04,1950.0
2020-10-05,1937.5
2020-10-06,1925.0
2020-10-07,1912.5
2020-10-08,1900.0
2020-10-09,1900.0
2020-10-10,2000.0
2020-10-11,1900.0
2020-10-12,1900.0
2020-10-13,1900.0
2020-10-14,1800.0
2020-10-15,1900.0
2020-10-16,1900.0
2020-10-17,1900.0
2020-10-18,1900.0
2020-10-19,2000.0
2020-10-20,1900.0
2020-10-21,1900.0
2020-10-22,1900.0
2020-10-23,1900.0
2020-10-24,1900.0
2020-10-25,1900.0
2020-10-26,1900.0
2020-10-27,2000.0
2020-10-28,2100.0
2020-10-29,2000.0
2020-10-30,2100.0
2020-10-31,2100.0
2020-11-01,2050.0
2020-11-02,2000.0
2020-11-03,1950.0
2020-11-04,1900.0
2020-11-05,1850.0
2020-11-06,1800.0
2020-11-07,1750.0
2020-11-08,1700.0
2020-11-09,1650.0
2020-11-10,1600.0
2020-11-11,1600.0
2020-11-12,1600.0
2020-11-13,1600.0
2020-11-14,1600.0
2020-11-15,1550.0
2020-11-16,1500.0
2020-11-17,1600.0
2020-11-18,1600.0
2020-11-19,1600.0
2020-11-20,1600.0
2020-11-21,1600.0
2020-11-22,1600.0
2020-11-23,1600.0
2020-11-24,1550.0
2020-11-25,1500.0
2020-11-26,1600.0
2020-11-27,1400.0
2020-11-28,1400.0
2020-11-29,1400.0
2020-11-30,1400.0
2020-12-01,1400.0
2020-12-02,1400.0
2020-12-03,1400.0
2020-12-04,1400.0
2020-12-05,1200.0
2020-12-06,1300.0
2020-12-07,1400.0
2020-12-08,1400.0
2020-12-09,1400.0
2020-12-10,1400.0
2020-12-11,1300.0
2020-12-12,1300.0
2020-12-13,1400.0
2020-12-14,1500.0
2020-12-15,1500.0
2020-12-16,1500.0
2020-12-17,1500.0
2020-12-18,1400.0
2020-12-19,1400.0
2020-12-20,1400.0
2020-12-21,1500.0
2020-12-22,1500.0
2020-12-23,1500.0
2020-12-24,1400.0
2020-12-25,1500.0
2020-12-26,1400.0
2020-12-27,1100.0
2020-12-28,1100.0
2020-12-29,1000.0
2020-12-30,900.0
2020-12-31,900.0
2021-01-01,900.0
2021-01-02,900.0
2021-01-03,900.0
2021-01-04,900.0
2021-01-05,900.0
2021-01-06,900.0
2021-01-07,900.0
2021-01-08,900.0
2021-01-09,900.0
2021-01-10,900.0
2021-01-11,900.0
2021-01-12,900.0
2021-01-13,900.0
2021-01-14,900.0
2021-01-15,700.0
2021-01-16,500.0
2021-01-17,600.0
2021-01-18,600.0
2021-01-19,550.0
2021-01-20,500.0
2021-01-21,500.0
2021-01-22,500.0
2021-01-23,500.0
2021-01-24,400.0
2021-01-25,500.0
2021-01-26,550.0
2021-01-27,600.0
2021-01-28,500.0
2021-01-29,500.0
2021-01-30,500.0
2021-01-31,500.0
2021-02-01,508.0
2021-02-02,516.0
2021-02-03,524.0
2021-02-04,532.0
2021-02-05,540.0
2021-02-06,548.0
2021-02-07,556.0
2021-02-08,564.0
2021-02-09,572.0
2021-02-10,580.0
2021-02-11,588.0
2021-02-12,596.0
2021-02-13,604.0
2021-02-14,612.0
2021-02-15,620.0
2021-02-16,628.0
2021-02-17,636.0
2021-02-18,644.0
2021-02-19,652.0
2021-02-20,660.0
2021-02-21,668.0
2021-02-22,676.0
2021-02-23,684.0
2021-02-24,692.0
2021-02-25,700.0
2021-02-26,700.0
2021-02-27,800.0
2021-02-28,900.0
2021-03-01,900.0
2021-03-02,900.0
2021-03-03,900.0
2021-03-04,900.0
2021-03-05,900.0
2021-03-06,900.0
2021-03-07,900.0
2021-03-08,700.0
2021-03-09,650.0
2021-03-10,600.0
2021-03-11,500.0
2021-03-12,500.0
2021-03-13,500.0
2021-03-14,600.0
2021-03-15,600.0
2021-03-16,600.0
2021-03-17,600.0
2021-03-18,500.0
2021-03-19,500.0
2021-03-20,500.0
2021-03-21,500.0
2021-03-22,500.0
2021-03-23,500.0
2021-03-24,500.0
2021-03-25,500.0
2021-03-26,500.0
2021-03-27,600.0
2021-03-28,600.0
2021-03-29,400.0
2021-03-30,500.0
2021-03-31,600.0
2021-04-01,600.0
2021-04-02,600.0
2021-04-03,600.0
2021-04-04,600.0
2021-04-05,600.0
2021-04-06,600.0
2021-04-07,600.0
2021-04-08,600.0
2021-04-09,600.0
2021-04-10,600.0
2021-04-11,600.0
2021-04-12,600.0
2021-04-13,600.0
2021-04-14,600.0
2021-04-15,600.0
2021-04-16,600.0
2021-04-17,600.0
2021-04-18,600.0
2021-04-19,600.0
2021-04-20,600.0
2021-04-21,600.0
2021-04-22,600.0
2021-04-23,700.0
2021-04-24,600.0
2021-04-25,500.0
2021-04-26,500.0
2021-04-27,500.0
2021-04-28,500.0
2021-04-29,500.0
2021-04-30,500.0
2021-05-01,500.0
2021-05-02,500.0
2021-05-03,500.0
2021-05-04,500.0
2021-05-05,500.0
2021-05-06,500.0
2021-05-07,500.0
2021-05-08,500.0
2021-05-09,500.0
2021-05-10,600.0
2021-05-11,600.0
2021-05-12,600.0
2021-05-13,600.0
2021-05-14,500.0
2021-05-15,500.0
2021-05-16,600.0
2021-05-17,500.0
2021-05-18,550.0
2021-05-19,600.0
2021-05-20,600.0
2021-05-21,500.0
2021-05-22,600.0
2021-05-23,500.0
2021-05-24,500.0
2021-05-25,550.0
2021-05-26,600.0
2021-05-27,600.0
2021-05-28,500.0
2021-05-29,500.0
2021-05-30,500.0
2021-05-31,600.0
2021-06-01,600.0
2021-06-02,600.0
2021-06-03,500.0
2021-06-04,600.0
2021-06-05,600.0
2021-06-06,700.0
2021-06-07,600.0
2021-06-08,650.0
2021-06-09,700.0
2021-06-10,700.0
2021-06-11,700.0
2021-06-12,750.0
2021-06-13,700.0
2021-06-14,700.0
2021-06-15,700.0
2021-06-16,700.0
2021-06-17,700.0
2021-06-18,700.0
2021-06-19,800.0
2021-06-20,700.0
2021-06-21,800.0
2021-06-22,800.0
2021-06-23,800.0
2021-06-24,800.0
2021-06-25,900.0
2021-06-26,800.0
2021-06-27,800.0
2021-06-28,900.0
2021-06-29,850.0
2021-06-30,800.0
2021-07-01,833.3333333333334
2021-07-02,866.6666666666666
2021-07-03,900.0
2021-07-04,1000.0
2021-07-05,800.0
2021-07-06,850.0
2021-07-07,900.0
2021-07-08,900.0
2021-07-09,800.0
2021-07-10,900.0
2021-07-11,900.0
2021-07-12,900.0
2021-07-13,900.0
2021-07-14,900.0
2021-07-15,900.0
2021-07-16,900.0
2021-07-17,900.0
2021-07-18,1400.0
2021-07-19,1300.0
2021-07-20,1250.0
2021-07-21,1200.0
2021-07-22,1200.0
2021-07-23,1300.0
2021-07-24,1300.0
2021-07-25,1300.0
2021-07-26,1200.0
2021-07-27,1250.0
2021-07-28,1300.0
2021-07-29,1400.0
2021-07-30,1300.0
2021-07-31,1300.0
2021-08-01,1300.0
2021-08-02,1300.0
2021-08-03,1300.0
2021-08-04,1300.0
2021-08-05,1200.0
2021-08-06,1200.0
2021-08-07,1200.0
2021-08-08,1200.0
2021-08-09,1200.0
2021-08-10,1200.0
2021-08-11,1200.0
2021-08-12,1200.0
2021-08-13,1100.0
2021-08-14,1100.0
2021-08-15,1100.0
2021-08-16,1100.0
2021-08-17,1150.0
2021-08-18,1200.0
2021-08-19,1200.0
2021-08-20,1250.0
2021-08-21,1300.0
2021-08-22,1400.0
2021-08-23,1400.0
2021-08-24,1400.0
2021-08-25,1400.0
2021-08-26,1400.0
2021-08-27,1300.0
2021-08-28,1100.0
2021-08-29,900.0
2021-08-30,1000.0
2021-08-31,983.3333333333334
2021-09-01,966.6666666666666
2021-09-02,950.0
2021-09-03,933.3333333333334
2021-09-04,916.6666666666666
2021-09-05,900.0
2021-09-06,800.0
2021-09-07,850.0
2021-09-08,900.0
2021-09-09,800.0
2021-09-10,700.0
2021-09-11,800.0
2021-09-12,800.0
2021-09-13,900.0
2021-09-14,900.0
2021-09-15,900.0
2021-09-16,900.0
2021-09-17,800.0
2021-09-18,900.0
2021-09-19,900.0
2021-09-20,800.0
2021-09-21,800.0
2021-09-22,800.0
2021-09-23,900.0
2021-09-24,800.0
2021-09-25,800.0
2021-09-26,1000.0
2021-09-27,900.0
2021-09-28,900.0
2021-09-29,900.0
2021-09-30,900.0
2021-10-01,900.0
2021-10-02,900.0
2021-10-03,900.0
2021-10-04,900.0
2021-10-05,1000.0
2021-10-06,1100.0
2021-10-07,1100.0
2021-10-08,1200.0
2021-10-09,1200.0
2021-10-10,1000.0
2021-10-11,1300.0
2021-10-12,1350.0
2021-10-13,1400.0
2021-10-14,1400.0
2021-10-15,1500.0
2021-10-16,1500.0
2021-10-17,1500.0
2021-10-18,1600.0
2021-10-19,1550.0
2021-10-20,1500.0
2021-10-21,1500.0
2021-10-22,1400.0
2021-10-23,1400.0
2021-10-24,1400.0
2021-10-25,1500.0
2021-10-26,1500.0
2021-10-27,1500.0
2021-10-28,1700.0
2021-10-29,1900.0
2021-10-30,1800.0
2021-10-31,1800.0
2021-11-01,1900.0
2021-11-02,2000.0
2021-11-03,2100.0
2021-11-04,2400.0
2021-11-05,2300.0
2021-11-06,2300.0
2021-11-07,2200.0
2021-11-08,2600.0
2021-11-09,2800.0
2021-11-10,3000.0
2021-11-11,2800.0
2021-11-12,2600.0
2021-11-13,2800.0
2021-11-14,2800.0
2021-11-15,2800.0
2021-11-16,2800.0
2021-11-17,2800.0
2021-11-18,3000.0
2021-11-19,2800.0
2021-11-20,3100.0
2021-11-21,3000.0
2021-11-22,3200.0
2021-11-23,4500.0
2021-11-24,5800.0
2021-11-25,5800.0
2021-11-26,3500.0
2021-11-27,2800.0
2021-11-28,2200.0
2021-11-29,1600.0
2021-11-30,1900.0
2021-12-01,2200.0
2021-12-02,2500.0
2021-12-03,2800.0
2021-12-04,3500.0
2021-12-05,2800.0
2021-12-06,3033.3333333333335
2021-12-07,3266.6666666666665
2021-12-08,3500.0
2021-12-09,3500.0
2021-12-10,3500.0
2021-12-11,2200.0
2021-12-12,3200.0
2021-12-13,3400.0
2021-12-14,3133.3333333333335
2021-12-15,2866.6666666666665
2021-12-16,2600.0
2021-12-17,2700.0
2021-12-18,1800.0
2021-12-19,2800.0
2021-12-20,2800.0
2021-12-21,2800.0
2021-12-22,2800.0
2021-12-23,3000.0
2021-12-24,2900.0
2021-12-25,2800.0
2021-12-26,2800.0
2021-12-27,2800.0
2021-12-28,2900.0
2021-12-29,3000.0
2021-12-30,2700.0
2021-12-31,1800.0
2022-01-01,2700.0
2022-01-02,2000.0
2022-01-03,1800.0
2022-01-04,1800.0
2022-01-05,1800.0
2022-01-06,1100.0
2022-01-07,1200.0
2022-01-08,1200.0
2022-01-09,1800.0
2022-01-10,1600.0
2022-01-11,1500.0
2022-01-12,1400.0
2022-01-13,1100.0
2022-01-14,1000.0
2022-01-15,1150.0
2022-01-16,1300.0
2022-01-17,1100.0
2022-01-18,850.0
2022-01-19,600.0
2022-01-20,400.0
2022-01-21,400.0
2022-01-22,500.0
2022-01-23,1100.0
2022-01-24,1500.0
2022-01-25,1400.0
2022-01-26,1300.0
2022-01-27,1200.0
2022-01-28,1300.0
2022-01-29,1400.0
2022-01-30,1200.0
2022-01-31,1300.0
2022-02-01,1200.0
2022-02-02,1100.0
2022-02-03,1200.0
2022-02-04,1200.0
2022-02-05,1300.0
2022-02-06,1200.0
2022-02-07,1000.0
2022-02-08,1000.0
2022-02-09,1000.0
2022-02-10,800.0
2022-02-11,800.0
2022-02-12,800.0
2022-02-13,500.0
2022-02-14,600.0
2022-02-15,600.0
2022-02-16,600.0
2022-02-17,500.0
2022-02-18,600.0
2022-02-19,600.0
2022-02-20,600.0
2022-02-21,500.0
2022-02-22,500.0
2022-02-23,500.0
2022-02-24,500.0
2022-02-25,500.0
2022-02-26,500.0
2022-02-27,500.0
2022-02-28,500.0
2022-03-01,402.5
2022-03-02,305.0
2022-03-03,325.0
2022-03-04,320.0
2022-03-05,500.0
2022-03-06,300.0
2022-03-07,500.0
2022-03-08,100.0
2022-03-09,300.0
2022-03-10,300.0
2022-03-11,300.0
2022-03-12,300.0
2022-03-13,500.0
2022-03-14,500.0
2022-03-15,450.0
2022-03-16,400.0
2022-03-17,500.0
2022-03-18,400.0
2022-03-19,700.0
2022-03-20,400.0
2022-03-21,700.0
2022-03-22,700.0
2022-03-23,700.0
2022-03-24,500.0
2022-03-25,400.0
2022-03-26,400.0
2022-03-27,400.0
2022-03-28,400.0
2022-03-29,550.0
2022-03-30,700.0
2022-03-31,500.0
2022-04-01,500.0
2022-04-02,566.6666666666666
2022-04-03,633.3333333333334
2022-04-04,700.0
2022-04-05,700.0
2022-04-06,700.0
2022-04-07,500.0
2022-04-08,700.0
2022-04-09,700.0
2022-04-10,700.0
2022-04-11,700.0
2022-04-12,700.0
2022-04-13,700.0
2022-04-14,1100.0
2022-04-15,1100.0
2022-04-16,1500.0
2022-04-17,1100.0
2022-04-18,1000.0
2022-04-19,950.0
2022-04-20,900.0
2022-04-21,1100.0
2022-04-22,1600.0
2022-04-23,1600.0
2022-04-24,1300.0
2022-04-25,1200.0
2022-04-26,1550.0
2022-04-27,1900.0
2022-04-28,1800.0
2022-04-29,1800.0
2022-04-30,1800.0
2022-05-01,1800.0
2022-05-02,1800.0
2022-05-03,1900.0
2022-05-04,2000.0
2022-05-05,2051.8518518518517
2022-05-06,2103.703703703704
2022-05-07,2155.5555555555557
2022-05-08,2207.4074074074074
2022-05-09,2259.259259259259
2022-05-10,2311.1111111111113
2022-05-11,2362.962962962963
2022-05-12,2414.814814814815
2022-05-13,2466.6666666666665
2022-05-14,2518.5185185185187
2022-05-15,2570.3703703703704
2022-05-16,2622.222222222222
2022-05-17,2674.074074074074
2022-05-18,2725.925925925926
2022-05-19,2777.777777777778
2022-05-20,2829.6296296296296
2022-05-21,2881.4814814814818
2022-05-22,2933.3333333333335
2022-05-23,2985.185185185185
2022-05-24,3037.0370370370374
2022-05-25,3088.8888888888887
2022-05-26,3140.740740740741
2022-05-27,3192.5925925925926
2022-05-28,3244.4444444444443
2022-05-29,3296.2962962962965
2022-05-30,3348.1481481481483
2022-05-31,3400.0
2022-06-01,3233.3333333333335
2022-06-02,3066.6666666666665
2022-06-03,2900.0
2022-06-04,2855.0
2022-06-05,2810.0
2022-06-06,2765.0
2022-06-07,2720.0
2022-06-08,2675.0
2022-06-09,2630.0
2022-06-10,2585.0
2022-06-11,2540.0
2022-06-12,2495.0
2022-06-13,2450.0
2022-06-14,2333.3333333333335
2022-06-15,2216.6666666666665
2022-06-16,2100.0
2022-06-17,2233.3333333333335
2022-06-18,2366.6666666666665
2022-06-19,2500.0
2022-06-20,1775.0
2022-06-21,2400.0
2022-06-22,2900.0
2022-06-23,2833.3333333333335
2022-06-24,2766.6666666666665
2022-06-25,2700.0
2022-06-26,2350.0
2022-06-27,2600.0
2022-06-28,2325.0
2022-06-29,2050.0
2022-06-30,2300.0
2022-07-01,2000.0
2022-07-02,2050.0
2022-07-03,2100.0
2022-07-04,2000.0
2022-07-05,1900.0
2022-07-06,1800.0
2022-07-07,1400.0
2022-07-08,887.5
2022-07-09,1400.0
2022-07-10,1300.0
2022-07-11,1300.0
2022-07-12,1300.0
2022-07-13,1300.0
2022-07-14,1400.0
2022-07-15,1600.0
2022-07-16,1600.0
2022-07-17,1400.0
2022-07-18,950.0
2022-07-19,1075.0
2022-07-20,1200.0
2022-07-21,800.0
2022-07-22,1000.0
2022-07-23,1100.0
2022-07-24,1100.0
2022-07-25,750.0
2022-07-26,925.0
2022-07-27,1100.0
2022-07-28,900.0
2022-07-29,1000.0
2022-07-30,900.0
2022-07-31,900.0
2022-08-01,1100.0
2022-08-02,1050.0
2022-08-03,1000.0
2022-08-04,1000.0
2022-08-05,900.0
2022-08-06,800.0
2022-08-07,800.0
2022-08-08,900.0
2022-08-09,950.0
2022-08-10,1000.0
2022-08-11,1000.0
2022-08-12,900.0
2022-08-13,950.0
2022-08-14,1000.0
2022-08-15,1000.0
2022-08-16,1200.0
2022-08-17,1400.0
2022-08-18,1200.0
2022-08-19,1100.0
2022-08-20,1200.0
2022-08-21,1400.0
2022-08-22,1300.0
2022-08-23,1250.0
2022-08-24,1200.0
2022-08-25,1200.0
2022-08-26,1100.0
2022-08-27,1100.0
2022-08-28,1100.0
2022-08-29,1200.0
2022-08-30,1200.0
2022-08-31,1200.0
2022-09-01,1300.0
2022-09-02,1900.0
2022-09-03,2600.0
2022-09-04,2600.0
2022-09-05,2200.0
2022-09-06,2000.0
2022-09-07,1800.0
2022-09-08,2200.0
2022-09-09,2000.0
2022-09-10,2000.0
2022-09-11,2500.0
2022-09-12,3100.0
2022-09-13,2600.0
2022-09-14,2100.0
2022-09-15,1975.0
2022-09-16,2250.0
2022-09-17,2600.0
2022-09-18,1950.0
2022-09-19,2125.0
2022-09-20,1987.5
2022-09-21,1850.0
2022-09-22,2400.0
2022-09-23,1750.0
2022-09-24,2200.0
2022-09-25,2200.0
2022-09-26,1625.0
2022-09-27,1812.5
2022-09-28,2000.0
2022-09-29,2000.0
2022-09-30,1950.0
2022-10-01,2800.0
2022-10-02,2400.0
2022-10-03,3000.0
2022-10-04,3400.0
2022-10-05,3000.0
2022-10-06,2900.0
2022-10-07,2800.0
2022-10-08,2800.0
2022-10-09,2300.0
2022-10-10,2600.0
2022-10-11,2525.0
2022-10-12,2450.0
2022-10-13,2500.0
2022-10-14,3000.0
2022-10-15,3100.0
2022-10-16,2650.0
2022-10-17,2800.0
2022-10-18,2100.0
2022-10-19,2350.0
2022-10-20,2800.0
2022-10-21,2200.0
2022-10-22,2400.0
2022-10-23,2425.0
2022-10-24,2600.0
2022-10-25,1850.0
2022-10-26,2200.0
2022-10-27,2000.0
2022-10-28,3125.0
2022-10-29,1800.0
2022-10-30,1875.0
2022-10-31,1600.0
2022-11-01,1800.0
2022-11-02,1475.0
2022-11-03,1575.0
2022-11-04,1200.0
2022-11-05,1000.0
2022-11-06,1500.0
2022-11-07,1200.0
2022-11-08,1200.0
2022-11-09,1200.0
2022-11-10,1000.0
2022-11-11,1100.0
2022-11-12,1100.0
2022-11-13,1200.0
2022-11-14,1200.0
2022-11-15,1200.0
2022-11-16,1200.0
2022-11-17,1200.0
2022-11-18,1200.0
2022-11-19,1200.0
2022-11-20,1800.0
2022-11-21,1800.0
2022-11-22,1400.0
2022-11-23,1000.0
2022-11-24,1000.0
2022-11-25,1000.0
2022-11-26,1200.0
2022-11-27,1200.0
2022-11-28,1000.0
2022-11-29,950.0
2022-11-30,900.0
2022-12-01,900.0
2022-12-02,900.0
2022-12-03,900.0
2022-12-04,1000.0
2022-12-05,1000.0
2022-12-06,950.0
2022-12-07,900.0
2022-12-08,900.0
2022-12-09,800.0
2022-12-10,700.0
2022-12-11,800.0
2022-12-12,900.0
2022-12-13,900.0
2022-12-14,900.0
2022-12-15,900.0
2022-12-16,900.0
2022-12-17,900.0
2022-12-18,900.0
2022-12-19,900.0
2022-12-20,950.0
2022-12-21,1000.0
2022-12-22,900.0
2022-12-23,600.0
2022-12-24,700.0
2022-12-25,900.0
2022-12-26,800.0
2022-12-27,800.0
2022-12-28,800.0
2022-12-29,700.0
2022-12-30,700.0
2022-12-31,700.0
2023-01-01,700.0
2023-01-02,700.0
2023-01-03,700.0
2023-01-04,700.0
2023-01-05,600.0
2023-01-06,600.0
2023-01-07,600.0
2023-01-08,600.0
2023-01-09,600.0
2023-01-10,300.0
2023-01-11,600.0
2023-01-12,600.0
2023-01-13,600.0
2023-01-14,800.0
2023-01-15,1000.0
2023-01-16,800.0
2023-01-17,800.0
2023-01-18,800.0
2023-01-19,800.0
2023-01-20,800.0
2023-01-21,800.0
2023-01-22,800.0
2023-01-23,800.0
2023-01-24,750.0
2023-01-25,700.0
2023-01-26,800.0
2023-01-27,700.0
2023-01-28,700.0
2023-01-29,700.0
2023-01-30,700.0
2023-01-31,700.0
2023-02-01,700.0
2023-02-02,1100.0
2023-02-03,975.0
2023-02-04,1250.0
2023-02-05,725.0
2023-02-06,750.0
2023-02-07,1100.0
2023-02-08,775.0
2023-02-09,800.0
2023-02-10,900.0
2023-02-11,1000.0
2023-02-12,1275.0
2023-02-13,1900.0
2023-02-14,1750.0
2023-02-15,1100.0
2023-02-16,1350.0
2023-02-17,1400.0
2023-02-18,1300.0
2023-02-19,1900.0
2023-02-20,2300.0
2023-02-21,2500.0
2023-02-22,2400.0
2023-02-23,2025.0
2023-02-24,1800.0
2023-02-25,1900.0
2023-02-26,1550.0
2023-02-27,2350.0
2023-02-28,1875.0
2023-03-01,1400.0
2023-03-02,1800.0
2023-03-03,1400.0
2023-03-04,1400.0
2023-03-05,1300.0
2023-03-06,1200.0
2023-03-07,1300.0
2023-03-08,1400.0
2023-03-09,1100.0
2023-03-10,750.0
2023-03-11,1200.0
2023-03-12,1000.0
2023-03-13,1200.0
2023-03-14,1081.25
2023-03-15,962.5
2023-03-16,843.75
2023-03-17,725.0
2023-03-18,925.0
2023-03-19,1400.0
2023-03-20,1600.0
2023-03-21,1500.0
2023-03-22,1400.0
2023-03-23,1100.0
2023-03-24,725.0
2023-03-25,962.5
2023-03-26,1200.0
2023-03-27,1000.0
2023-03-28,1100.0
